_id,entry_id,object_id,name,description,type,project_stage,year_implemented,partners,idea_description,collector,source,photos,need_volunteers,need_funding,need_site_access,need_design,need_materials,need_volunteers_2,need_funding_2,need_materials_2,need_tools2,address,location,municipality,latitude,longitude
212,56981329b13464030050b7e4,0125H00300000000,Frankstown Avenue & Bennett Street community flower garden,WPC community flower garden planted and tended to by neighbors and volunteers,Flower-Garden,A-project-that-has-been-implemented-,1993,"Mary Savage, Pittsburgh Alumnae Chapter - Delta Sigma Theta Sorority, Inc. ",,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-14-unknown-location-6090ykk.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-14-unknown-location-60a0y3b.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-14-unknown-location-61b0yec.jpg,f,f,f,f,f,f,f,f,f,Unknown Location,Pgh---East-End,,40.4580268831798,-79.9031580326842
213,569959deef4a110300a1fb7e,569959deef4a110300a1fb7d,S. Dallas Avenue & Wilkins Avenue community flower garden,WPC community flower garden planted by volunteers and tended to by neighbors. This garden was endowed in memory of Lee Solomon.,Flower-Garden,A-project-that-has-been-implemented-,1991,,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-15-near-wilkins-ave-6l2y05yr.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-15-near-wilkins-ave-6l2x05t0.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-15-near-wilkins-ave-6m2z05yh.JPG,f,f,f,f,f,f,f,f,f,Near Wilkins Ave,Pgh---East-End,,40.4468062180452,-79.9117130041122
214,56995aa6ef4a110300a1fb84,56995aa6ef4a110300a1fb83,Community flower garden bed near Forbes Avenue and S. Dallas Avenue,WPC community flower garden planted and tended to by neighbors,Flower-Garden,A-project-that-has-been-implemented-,2000,,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-15-near-6616-forbes-ave-wp3205k4.JPG,f,f,f,f,f,f,f,f,f,Near 6616 Forbes Ave,Pgh---East-End,,40.4379560817882,-79.9124103784561
215,56995b8d7f5b360300e6eb91,56995b8d7f5b360300e6eb90,2409 Shady Avenue - Allderdice High School flower garden,WPC community flower garden planted by Allderdice students and tended to by neighbors,Flower-Garden,A-project-that-has-been-implemented-,1998,"Allderdice High School, Doris Litman",,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-15-near-2523-shady-ave-qq3305e2.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-15-near-2523-shady-ave-qr35057g.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-15-near-2523-shady-ave-qq3405ki.jpg,f,f,f,f,f,f,f,f,f,Near 2523 Shady Ave,Pgh---East-End,,40.4293508073854,-79.9207627773285
216,56995c69ef4a110300a1fb86,56995c69ef4a110300a1fb85,"Morrowfield Avenue, Tilbury Street and Beechwood Boulevard community flower garden",WPC community flower garden planted and tended to by neighbors,Flower-Garden,A-project-that-has-been-implemented-,1995,,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-15-near-beechwood-blvd-0d330591.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-15-near-beechwood-blvd-0d35056y.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-15-near-beechwood-blvd-0d3405xr.JPG,f,f,f,f,f,f,f,f,f,Near Beechwood Blvd,Pgh---East-End,,40.4264729497587,-79.9191159009934
217,569d166005596603002bab17,569d166005596603002bab16,Squirrel Hill Tunnel Flower Gardens,WPC gateway flower garden planted by and tended to WPC staff,Flower-Garden,A-project-that-has-been-implemented-,2002,PennDOT,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-i-376-e-uj20yge.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-i-376-e-ui10y78.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-i-376-e-ui00y8b.jpg,f,f,f,f,f,f,f,f,f,Near I-376 E,Pgh---East-End,,40.4285198246039,-79.9286699295044
218,569d17b905596603002bab19,569d17b905596603002bab18,S. 18th Street River Front Park,WPC community flower garden planted by volunteers and tended to by neighbors,Flower-Garden,A-project-that-has-been-implemented-,1999,,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-river-front-park-fe30yi0.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-river-front-park-fe40y0x.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-river-front-park-fe50y4w.JPG,f,f,f,f,f,f,f,f,f,Near River Front Park,Pgh---South--Hilltop,,40.4315619474292,-79.9721512198448
219,569d19bf05596603002bab1b,569d19bf05596603002bab1a,Birmingham Bridge & E. Carson Street Community Flower Garden,WPC community garden planted by volunteers and tended to by neighbors,Flower-Garden,A-project-that-has-been-implemented-,1989,,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-arterial-4d60yk1.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-arterial-4e70yh9.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-arterial-4e80ykz.jpg,f,f,f,f,f,f,f,f,f,Near Arterial,Pgh---South--Hilltop,,40.4285545341638,-79.9738544225693
220,569d1ab0db25180300daf261,569d1ab0db25180300daf260,E. Carson Street & Sarah Street Community Flower Garden,WPC community garden planted by Phillips Elementary students and tended to by volunteers,Flower-Garden,A-project-that-has-been-implemented-,1993,Pittsburgh Phillips Elementary School,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-street-9810lus.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-street-9820ll5.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-street-8v00l29.jpg,f,f,f,f,f,f,f,f,f,Near Street,Pgh---South--Hilltop,,40.4240543924135,-79.9628922343254
221,569d1becdb25180300daf263,569d1becdb25180300daf262,Greeley Street & Josephine Street community flower garden,WPC community garden planted by volunteers and tended to by South Side Slopes neighbors. More information SSSNA's beautification efforts can be found at http://www.southsideslopes.org/the-neighborhood/gardens/,Flower-Garden,A-project-that-has-been-implemented-,1999,South Side Slopes Neighborhood Association,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-2-greeley-st-jk30lyk.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-2-greeley-st-jl50lkk.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-2-greeley-st-jl40lfz.jpg,f,f,f,f,f,f,f,f,f,Near 2 Greeley St,Pgh---South--Hilltop,,40.4247118729203,-79.974339902401
222,569d1c7805596603002bab1d,569d1c7805596603002bab1c,Barry Street & Greeley Street community flower garden,WPC community garden planted by volunteers and tended to by South Side Slopes neighbors. More information SSSNA's beautification efforts can be found at http://www.southsideslopes.org/the-neighborhood/gardens/,Flower-Garden,A-project-that-has-been-implemented-,1999,South Side Slopes Neighborhood Association,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-22-barry-st-ydb0yu7.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-22-barry-st-yda0y0l.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-22-barry-st-y990yk4.jpg,f,f,f,f,f,f,f,f,f,Near 22 Barry St,Pgh---South--Hilltop,,40.4238318276805,-79.969300031662
223,569d1d6b05596603002bab1f,569d1d6b05596603002bab1e,Fifth Avenue & Kirkpatrick Street community flower garden,WPC community flower garden planted and tended to by volunteers,Flower-Garden,A-project-that-has-been-implemented-,1997,,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-30-kirkpatrick-st-jxc0ym4.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-30-kirkpatrick-st-jye0yeg.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-30-kirkpatrick-st-jyd0ywq.jpg,f,f,f,f,f,f,f,f,f,Near 30 Kirkpatrick St,Pgh---Central,,40.4378315530489,-79.9726340174675
224,569d1e53db25180300daf265,569d1e53db25180300daf264,Greenfield Avenue & Irvine Street,WPC community flower garden planted by and tended to by volunteers,Flower-Garden,A-project-that-has-been-implemented-,1991,,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-108-greenfield-ave-5x70lvp.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-108-greenfield-ave-5w60l7i.jpg,f,f,f,f,f,f,f,f,f,Near 108 Greenfield Ave,Pgh---East-End,,40.4248507189135,-79.951822757721
225,569d1f71db25180300daf267,569d1f71db25180300daf266,Boulevard of the Allies at Parkview Avenue flower gardens,WPC community flower garden planted and tended to by volunteers,Flower-Garden,A-project-that-has-been-implemented-,1989,,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-5-boulevard-of-the-allies-tt80l1u.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-5-boulevard-of-the-allies-u2a0lr6.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-5-boulevard-of-the-allies-u290lkq.JPG,f,f,f,f,f,f,f,f,f,Near 5 Boulevard of the Allies,Pgh---East-End,,40.4342354310203,-79.952005147934
226,569d208a05596603002bab21,569d208a05596603002bab20,Forbes Avenue at Carnegie Museum,WPC community flower garden planted by volunteers and tended to by neighbors and volunteers,Flower-Garden,A-project-that-has-been-implemented-,1982,Carnegie Museums of Pittsburgh,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-schenley-dr-ext-xrg0yil.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-schenley-dr-ext-xuh0yyf.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-schenley-dr-ext-xqf0yxo.jpg,f,f,f,f,f,f,f,f,f,Near Schenley Dr Ext,Pgh---East-End,,40.4434055193069,-79.9518120288849
227,569d218a05596603002bab23,569d218a05596603002bab22,Gateway Center - Faith Gallo Memorial Garden,WPC memorial flower garden planted by and tended to by volunteers,Flower-Garden,A-project-that-has-been-implemented-,2000,,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-penn-ave-0li0yff.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-penn-ave-0mk0yqx.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-penn-ave-0lj0yvy.jpg,f,f,f,f,f,f,f,f,f,Near Penn Ave,Pgh---Central,,40.4417530768668,-80.0044128298759
228,569d259edb25180300daf269,569d259edb25180300daf268,Grant Street @ First Avenue gateway flower garden,WPC community flower garden planted by and tended to by volunteers,Flower-Garden,A-project-that-has-been-implemented-,1991,,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-ramp-3ib0los.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-ramp-3jc0le8.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-ramp-3jd0lx8.jpg,f,f,f,f,f,f,f,f,f,Near Ramp,Pgh---Central,,40.4365311325972,-79.9989759922027
229,569d2791db25180300daf26b,569d2791db25180300daf26a,Angora Gardens Vegetable garden,"Tnanks to a grant from Sampson Foundation, WPC worked with staff at Angora Gardens to implement vegetable garden beds that will be used to serve Mon Yough Community Services constituents. More information can be found at http://www.angoragardens.org/",Food-Garden,A-project-that-has-been-implemented-,2015,"Western Pennsylvania Conservancy, Mon Yough Community Services, Allegheny County Parks",,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-3163-muse-ln-8pf0l13.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-3163-muse-ln-8pg0l3g.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-3163-muse-ln-8oe0lf4.jpg,f,f,f,f,f,f,f,f,f,Near 3163 Muse Ln,Municipality,White Oak,40.340981553122,-79.7845548391342
230,569d2989db25180300daf26d,569d2989db25180300daf26c,CHS teaching garden,"Thanks to a grant from Sampson Foundation, WPC worked with staff and volunteers from Community Human Services of Pittsburgh to update and implement vegetable garden beds that will be used to serve CHS constituents, providing fresh, self-grown produce. More information can be found at http://www.chscorp.org/foodpantry",Food-Garden,A-project-that-has-been-implemented-,2015,"Western Pennsylvania Conservancy, Community Human Services of Pittsburgh",,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-374-lawn-st-j4h0l7u.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-374-lawn-st-j5j0lln.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-374-lawn-st-j5i0lar.jpg,f,f,f,f,f,f,f,f,f,Near 374 Lawn St,Pgh---East-End,,40.4334361532503,-79.961551129818
231,569d2f48db25180300daf26f,0175B00152000000,Sankofa Village of the Arts community vegetable gardens,"Thanks to a grant from Sampson Foundation, WPC worked with Sankofa Village for the Arts volunteers and youth participants to implement vegetable garden beds that will be used by Sankofa constituents and Homewood neighbors to provide fresh, self-grown produce. More information can be found at https://www.facebook.com/SankofaVillageOfTheArts/ or by calling Ayanna at 412-537-7895",Food-Garden,A-project-that-has-been-implemented-,2015,"Sankofa Village for the Arts, Western Pennsylvania Conservancy, PWSA",,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-unknown-location-swl0lg2.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-unknown-location-swm0l73.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-unknown-location-swk0lzd.jpg,f,f,f,f,f,f,f,f,f,Unknown Location,Pgh---East-End,,40.4515224583702,-79.8921256633555
232,569d30f005596603002bab25,569d30f005596603002bab24,Masjid Al-Mumin community vegetable garden,"Thanks to a grant from Sampson Foundation, WPC worked with members of Masjid Al-Mumin to update and implement vegetable garden beds and fruit trees that will be used by Mumin constituents to grow fresh produce for themselves and their neighbors. More information can be found at http://www.masjidalmumin.org/",Food-Garden,A-project-that-has-been-implemented-,2015,"Masjid Al-Mumin, Western Pennsylvania Conservancy, Grow Pittsburgh",,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-181-winslow-st-t2l0yft.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-181-winslow-st-t3n0yu2.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-1-18-near-181-winslow-st-t3m0y2u.jpg,f,f,f,f,f,f,f,f,f,Near 181 Winslow St,Pgh---East-End,,40.4643836169564,-79.9115976691246
233,56ad7518ad4cfd030066b182,56ad7518ad4cfd030066b181,,,,An-idea-for-a-lot,,,I'm a teacher at Woolslair Elementary school located at the corner of Liberty Ave. and 40th street. We have no green space or playground at our school. I am interested in getting my students involved in planning a space we could use as an outdoor classroom. The students would play a pivotal role in the planning and creation of the space.,Kathy Michelotti ,mobile,,f,t,t,f,t,f,f,f,f,Near 4003 Garden Way,,,40.4657722650503,-79.957047700882
234,56be01370f8c110300cff96a,0029B00134000000,,,,An-idea-for-a-lot,,,Community garden,Charles Willis,mobile,,t,t,t,t,t,f,f,f,f,63  BATES ST PITTSBURGH,,,40.4331386276691,-79.958626912381
235,56d7cd0742ad8503001a3414,0046N00235000000,Wilson Avenue Lot Revitalization,We will turn these vacant lots into a garden.,,A-project-that-is-in-progress-,,PULSE,,Zeba Ahmed,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-3-3-unknown-location-d82094e.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-3-3-unknown-location-d6009vl.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-3-3-unknown-location-d810990.JPG,f,f,f,f,f,t,t,t,t,Unknown Location,,,40.464595209606,-80.0122821927128
236,56e206d43014a803001b3058,0124N00115000000,Larimer Community Village Green,40 Raised Community Garden Beds,Food-Garden,A-project-that-has-been-implemented-,2008,"GTECH, Grow Pittsburgh, Tree Pittsburgh, Women of Calvary, Kingsley Center",,Larimer Green Team,mobile,,f,f,f,f,f,f,f,f,f,304  LARIMER AVE PITTSBURGH,Pgh---East-End,,40.4642632305507,-79.9156548618868
237,56e206d43014a803001b305a,0124N00114000000,Larimer Community Village Green,40 Raised Community Garden Beds,Food-Garden,A-project-that-has-been-implemented-,2008,"GTECH, Grow Pittsburgh, Tree Pittsburgh, Women of Calvary, Kingsley Center",,Larimer Green Team,mobile,,f,f,f,f,f,f,f,f,f,302  MAYFLOWER ST PITTSBURGH,Pgh---East-End,,40.4642827852592,-79.9157911606128
238,56e206d43014a803001b305c,0124N00110000000,Larimer Community Village Green,40 Raised Community Garden Beds,Food-Garden,A-project-that-has-been-implemented-,2008,"GTECH, Grow Pittsburgh, Tree Pittsburgh, Women of Calvary, Kingsley Center",,Larimer Green Team,mobile,,f,f,f,f,f,f,f,f,f,111  MAYFLOWER ST PITTSBURGH,Pgh---East-End,,40.4641596512027,-79.9156565931904
239,56e206d44f9dc60300816110,0124N00116000000,Larimer Community Village Green,40 Raised Community Garden Beds,Food-Garden,A-project-that-has-been-implemented-,2008,"GTECH, Grow Pittsburgh, Tree Pittsburgh, Women of Calvary, Kingsley Center",,Larimer Green Team,mobile,,f,f,f,f,f,f,f,f,f,308  LARIMER AVE PITTSBURGH,Pgh---East-End,,40.4643262814322,-79.9155555156972
240,56e206d44f9dc60300816112,0124N00120000000,Larimer Community Village Green,40 Raised Community Garden Beds,Food-Garden,A-project-that-has-been-implemented-,2008,"GTECH, Grow Pittsburgh, Tree Pittsburgh, Women of Calvary, Kingsley Center",,Larimer Green Team,mobile,,f,f,f,f,f,f,f,f,f,413  LARIMER PL PITTSBURGH,Pgh---East-End,,40.464467915444,-79.9153020184712
241,56e206d44f9dc60300816114,0124N00129000000,Larimer Community Village Green,40 Raised Community Garden Beds,Food-Garden,A-project-that-has-been-implemented-,2008,"GTECH, Grow Pittsburgh, Tree Pittsburgh, Women of Calvary, Kingsley Center",,Larimer Green Team,mobile,,f,f,f,f,f,f,f,f,f,315  LARIMER AVE PITTSBURGH,Pgh---East-End,,40.4648405626089,-79.9156226139804
242,56e2103a4f9dc60300816116,0056N00005000000,Everybody's Garden,Community garden free to the people.,Food-Garden,A-project-that-has-been-implemented-,2008,,,Hazelwood Urban Ag Team,mobile,,f,f,f,f,f,f,f,f,f,301 W ELIZABETH ST PITTSBURGH,Pgh---East-End,,40.4065458804393,-79.9454424231198
243,56e379a0cabcd30300cbe9f6,0056C00256000000,,,,An-idea-for-a-lot,,,"These lots are where natural spring water comes out of the ground. One of the lots is currently a community garden, the others we would like to expand and offer garden beds to community residents. All five of these lots indicated need to be protected as wetland/perennial spring habitat, and incorporated into stormwater planning for the City. ",Hazelwood Urban Agriculture Team,mobile,,f,f,t,f,f,f,f,f,f,Unknown Location,,,40.4115342517273,-79.9403066186747
244,56e379a0cabcd30300cbe9f8,0056C00257000000,,,,An-idea-for-a-lot,,,"These lots are where natural spring water comes out of the ground. One of the lots is currently a community garden, the others we would like to expand and offer garden beds to community residents. All five of these lots indicated need to be protected as wetland/perennial spring habitat, and incorporated into stormwater planning for the City. ",Hazelwood Urban Agriculture Team,mobile,,f,f,t,f,f,f,f,f,f,Unknown Location,,,40.4114607295601,-79.9404613736447
245,56e379a0cabcd30300cbe9fa,0056G00009000000,,,,An-idea-for-a-lot,,,"These lots are where natural spring water comes out of the ground. One of the lots is currently a community garden, the others we would like to expand and offer garden beds to community residents. All five of these lots indicated need to be protected as wetland/perennial spring habitat, and incorporated into stormwater planning for the City. ",Hazelwood Urban Agriculture Team,mobile,,f,f,t,f,f,f,f,f,f,307  FLOWERS AVE PITTSBURGH,,,40.4114021945474,-79.9406073783488
246,56e379a077b3e20300895bdd,0056G00010000000,,,,An-idea-for-a-lot,,,"These lots are where natural spring water comes out of the ground. One of the lots is currently a community garden, the others we would like to expand and offer garden beds to community residents. All five of these lots indicated need to be protected as wetland/perennial spring habitat, and incorporated into stormwater planning for the City. ",Hazelwood Urban Agriculture Team,mobile,,f,f,t,f,f,f,f,f,f,309  FLOWERS AVE PITTSBURGH,,,40.4114284206778,-79.940532985898
247,56e379a077b3e20300895bdf,0056C00245000000,,,,An-idea-for-a-lot,,,"These lots are where natural spring water comes out of the ground. One of the lots is currently a community garden, the others we would like to expand and offer garden beds to community residents. All five of these lots indicated need to be protected as wetland/perennial spring habitat, and incorporated into stormwater planning for the City. ",Hazelwood Urban Agriculture Team,mobile,,f,f,t,f,f,f,f,f,f,Unknown Location,,,40.411762668511,-79.9398695785673
248,572a362cb141810300612da5,0014B00313000000,Green Playces: Hilltop,Transform a vacant lot in the an outdoor classroom/play space and partner with evnrionmental education opportunities,,A-project-that-is-in-progress-,,"Brashear Association, Venture Outdoors",,GTECH Strategies,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-5-4-825-e-warrington-ave-pittsburgh-nw10oab.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-5-4-825-e-warrington-ave-pittsburgh-nw20o62.JPG,f,f,f,f,f,t,f,f,f,825 E WARRINGTON AVE PITTSBURGH,,,40.422081653827,-79.9927686707759
249,5730a96189ddfc03009993b1,0028N00124000000,OPDC Owns this Lot,Oakland Planning and Development Corporation owns this lot. We are seeking a buyer who wants to build new construction.,,A-project-that-is-in-progress-,,,,Oakland Planning and Development Corporation,mobile,,f,f,f,f,f,f,f,f,f,Unknown Location,,,40.4348482581249,-79.9642116156005
250,5730a9910afa680300f8352b,0028N00125000000,OPDC Owns this Lot ,Oakland Planning and Development Corporation owns this lot. We are seeking a buyer who wants to build new construction.,,A-project-that-is-in-progress-,,,,Oakland Planning and Development Corporation,mobile,,f,f,f,f,f,f,f,f,f,Unknown Location,,,40.4348163168756,-79.9641342938592
251,5730a9ea89ddfc03009993b5,0028N00082000000,OPDC Owns this Lot ,Oakland Planning and Development Corporation owns this lot. We are seeking a buyer who wants to build new construction. ,,A-project-that-is-in-progress-,,,,Oakland Planning and Development Corporation,mobile,,f,f,f,f,f,f,f,f,f,Unknown Location,,,40.4348753812215,-79.9636834108722
252,5730aa5389ddfc03009993b9,0029G00039000000,OPDC Owns this Lot ,Oakland Planning and Development Corporation owns this lot. We are currently building a community garden in this lot.,,A-project-that-is-in-progress-,,,,Oakland Planning and Development Corporation,mobile,,f,f,f,f,f,f,f,f,f,3638  FRAZIER ST PITTSBURGH,,,40.4297345097022,-79.9545786446731
253,57351ae33d2c4603004a725e,57351ae33d2c4603004a725d,Southside Park Bandi Schaum Trail Entance,,,A-project-that-is-in-progress-,,,,GTECH Strategies,mobile,,f,f,f,f,f,f,f,f,f,Near 142 Greeley St,,,40.4223463423683,-79.9750882387161
